iter,lr,train_loss,val_loss,tokens_seen,elapsed_sec
0,0.0,9.269619750976563,9.268676376342773,16384,0.9365984019823372
20,0.0993862586531225,8.52389316558838,8.51140341758728,344064,2.5410319700604305
40,0.09457631880429201,6.1489691734313965,6.141669297218323,671744,4.1979241910157725
60,0.08547767072315836,5.906088352203369,5.888302969932556,999424,6.077753880061209
80,0.07307629410938363,5.875584506988526,5.866020846366882,1327104,7.736625240067951
100,0.05871607054625497,5.539670753479004,5.525708031654358,1654784,9.393894954002462
120,0.04395315307866405,5.162981700897217,5.1486815214157104,1982464,11.35715557297226
140,0.030387332884490803,4.887623119354248,4.860543513298035,2310144,13.028622218058445
160,0.019488677077162293,4.658473205566406,4.681206250190735,2637824,14.971902003977448
180,0.012438224123471443,4.503555202484131,4.5310601711273195,2965504,16.631858883076347
199,0.010006151275338895,4.3977330207824705,4.404913759231567,3276800,18.241878780070692
